,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
2497,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go southeast,south of house,-0.5, - moved around - ,-76.0,193,2497
2498,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are empty-handed,you are empty-handed,go west,,1.5, new area score ---west of house there is a small mailbox here west of house score 0 moves 560 west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed - moved around - ,-74.5,194,2498
2499,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are empty-handed,you are empty-handed,go north,north of house,-0.5, - moved around - ,-75.0,195,2499
2500,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go north,forest path,-0.5, - moved around - ,-75.5,196,2500
2501,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,-76.0,197,2501
2502,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,hide forest on path,you don't have that,-1.0,,-77.0,198,2502
2503,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go south,forest path,-0.5, - moved around - ,-77.5,199,2503
2504,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed ,go south,north of house,-0.5, - moved around - ,-78.0,200,2504
2505,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,read path with house,how does one look through a white house,-1.0,,-79.0,201,2505
2506,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are empty-handed,you are empty-handed,go southeast,behind house,-0.5, - moved around - ,-79.5,202,2506
2507,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are empty-handed,you are empty-handed,go east,clearing,-0.5, - moved around - ,-80.0,203,2507
2508,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are empty-handed,you are empty-handed,go north,forest,-0.5, - moved around - ,-80.5,204,2508
2509,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed ,go west,forest path,-0.5, - moved around - ,-81.0,205,2509
2510,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,fill forest with tree,that's easy for you to say since you don't even have the tree,-1.0,,-82.0,206,2510
2511,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are empty-handed,you are empty-handed,go west,forest in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here ,-0.5, - moved around - ,-82.5,207,2511
2512,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,open gold,you can't see any gold here,-1.0,,-83.5,208,2512
2513,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,spray bird on jewels,you can't see any jewels here,-1.0,,-84.5,209,2513
2514,forest this is a forest with trees in all directions to the east there appears to be sunlight in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,hide jewels on nest,you don't have that,-1.0,,-85.5,210,2514
