,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
975,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,leave nest,dropped,0.0, - moved around - ,-13.5,207,975
976,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees there is a bird's nest here you are empty-handed,you are empty-handed,eat nest,taken i don't think that the bird's nest would agree with you,0.0, - moved around - ,-13.5,208,976
977,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a bird's nest,you are carrying a bird's nest,go north,forest path,-0.5, - moved around - ,-14.0,209,977
978,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a bird's nest,you are carrying a bird's nest ,go up,up a tree,1.5, new area score ---up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are carrying a bird's nest - moved around - ,-12.5,210,978
979,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are carrying a bird's nest,you are carrying a bird's nest,leave nest,the bird's nest falls to the ground,0.0, - moved around - ,-12.5,211,979
980,up a tree you are about 10 feet above the ground nestled among some large branches the nearest branch above you is above your reach you are empty-handed,you are empty-handed,go down,forest path there is a bird's nest here,-0.5, - moved around - ,-13.0,212,980
981,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here you are empty-handed,you are empty-handed,kick bird,you can't see any songbird here ,-1.0,,-14.0,213,981
982,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path there is a bird's nest here you are empty-handed,you are empty-handed,go east,,1.5, new area score ---forest there is a jewel-encrusted egg here forest score 5 moves 643 forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed - moved around - ,-12.5,214,982
983,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,go east,forest,-0.5, - moved around - ,-13.0,215,983
984,forest the forest thins out revealing impassable mountains you are empty-handed,you are empty-handed,go north,forest there is a jewel-encrusted egg here,-0.5, - moved around - ,-13.5,216,984
985,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,go south,clearing,-0.5, - moved around - ,-14.0,217,985
986,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are empty-handed,you are empty-handed,enter forest,you hit your head against the forest as you attempt this feat,-1.0,,-15.0,218,986
987,clearing you are in a small clearing in a well marked forest path that extends to the east and west you are empty-handed,you are empty-handed,go north,forest there is a jewel-encrusted egg here,-0.5, - moved around - ,-15.5,219,987
988,forest this is a dimly lit forest with large trees all around there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,break egg,what do you want to break the egg with,-1.0,,-16.5,220,988
