,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
822,forest this is a dimly lit forest with large trees all around in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,break bird,what do you want to break the bird with,-1.0,,6.5,54,822
823,forest this is a dimly lit forest with large trees all around in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,find gold,you can't see any gold here,-1.0,,5.5,55,823
824,forest this is a dimly lit forest with large trees all around in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed ,pour nest from egg,you're not carrying the bird's nest,-1.0,,4.5,56,824
825,forest this is a dimly lit forest with large trees all around in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,give egg to nest,you don't have the jewel-encrusted egg,-1.0,,3.5,57,825
826,forest this is a dimly lit forest with large trees all around in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,go up,there is no tree here suitable for climbing,-1.0,,2.5,58,826
827,forest this is a dimly lit forest with large trees all around in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,read bird,you can't see any songbird here ,-1.0,,1.5,59,827
828,forest this is a dimly lit forest with large trees all around in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,pick bird with one,there seems to be a noun missing in that sentence,-1.0,,0.5,60,828
829,forest this is a dimly lit forest with large trees all around in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,eat gold,you can't see any gold here,-1.0,,-0.5,61,829
830,forest this is a dimly lit forest with large trees all around in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed ,leave bird,you can't see any songbird here ,-1.0,,-1.5,62,830
831,forest this is a dimly lit forest with large trees all around in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,kick one,there seems to be a noun missing in that sentence,-1.0,,-2.5,63,831
832,forest this is a dimly lit forest with large trees all around in the bird's nest is a large egg encrusted with precious jewels apparently scavenged by a childless songbird the egg is covered with fine gold inlay and ornamented in lapis lazuli and mother-of-pearl unlike most eggs this one is hinged and closed with a delicate looking clasp the egg appears extremely fragile there is a bird's nest here you are empty-handed,you are empty-handed,fill bird,there is nothing to fill it with,-1.0,,-3.5,64,832
